algorithm,n_generations,n_states,n_signals,n_samples,threshold,util_gen2gen,util_gen2ground
LinearFunctionPlayer,100,1000,2,200,0.75,0.993665,0.9840841584158417
LinearFunctionPlayer,100,1000,2,200,0.75,0.9937050000000002,0.9889059405940597
LinearFunctionPlayer,100,1000,2,200,0.75,0.9935400000000001,0.9948118811881189
LinearFunctionPlayer,100,1000,2,200,0.75,0.9933949999999999,0.9924207920792081
LinearFunctionPlayer,100,1000,2,200,0.75,0.9925700000000001,0.9678910891089108
LinearFunctionPlayer,100,1000,2,200,0.75,0.9922200000000001,0.9933168316831683
LinearFunctionPlayer,100,1000,2,200,0.75,0.9927500000000002,0.9885643564356434
LinearFunctionPlayer,100,1000,2,200,0.75,0.9926950000000001,0.9777475247524754
SigmoidPlayer,100,1000,2,200,0.75,0.9957300000000001,0.9879108910891089
SigmoidPlayer,100,1000,2,200,0.75,0.9961400000000004,0.9875841584158419
SigmoidPlayer,100,1000,2,200,0.75,0.9957900000000001,0.9843861386138614
SigmoidPlayer,100,1000,2,200,0.75,0.9961100000000002,0.9904059405940593
SigmoidPlayer,100,1000,2,200,0.75,0.9963199999999999,0.9638712871287128
SigmoidPlayer,100,1000,2,200,0.75,0.9952700000000001,0.9840693069306932
SigmoidPlayer,100,1000,2,200,0.75,0.9957200000000002,0.9884653465346537
SigmoidPlayer,100,1000,2,200,0.75,0.99605,0.9942970297029705
SigmoidPlayer,100,1000,2,200,0.75,0.99594,0.9740297029702971
SigmoidPlayer,100,1000,2,200,0.75,0.9954100000000002,0.9805544554455448
SigmoidPlayer,100,1000,2,200,0.75,0.9958100000000002,0.9886138613861387
SigmoidPlayer,100,1000,2,200,0.75,0.9961700000000002,0.9861089108910892
SigmoidPlayer,100,1000,2,200,0.75,0.9955600000000002,0.9744455445544555
SigmoidPlayer,100,1000,2,200,0.75,0.9958300000000001,0.952178217821782
SigmoidPlayer,100,1000,2,200,0.75,0.9963600000000004,0.9699108910891092
SigmoidPlayer,100,1000,2,200,0.75,0.9965300000000002,0.9669207920792081
SigmoidPlayer,100,1000,2,200,0.75,0.99602,0.9920396039603961
SigmoidPlayer,100,1000,2,200,0.75,0.9960100000000002,0.9854257425742575
SigmoidPlayer,100,1000,2,200,0.75,0.9960000000000001,0.9853168316831684
SigmoidPlayer,100,1000,2,200,0.75,0.9958200000000003,0.979960396039604
SigmoidPlayer,100,1000,2,200,0.75,0.9959450000000003,0.9846485148514854
SigmoidPlayer,100,1000,2,200,0.75,0.9957800000000002,0.9925346534653468
SigmoidPlayer,100,1000,2,200,0.75,0.9963000000000001,0.9934059405940596
SigmoidPlayer,100,1000,2,200,0.75,0.9959899999999999,0.9849603960396041
SigmoidPlayer,100,1000,2,200,0.75,0.9956300000000001,0.983950495049505
SigmoidPlayer,100,1000,2,200,0.75,0.9954700000000001,0.9703168316831684
SigmoidPlayer,100,1000,2,200,0.75,0.9962050000000001,0.990272277227723
SigmoidPlayer,100,1000,2,200,0.75,0.99653,0.9678811881188121
SigmoidPlayer,100,1000,2,200,0.75,0.9958700000000001,0.9915445544554456
SigmoidPlayer,100,1000,2,200,0.75,0.99625,0.993049504950495
SigmoidPlayer,100,1000,2,200,0.75,0.9964700000000002,0.9756831683168317
SigmoidPlayer,100,1000,2,200,0.75,0.9966400000000002,0.9824851485148517
SigmoidPlayer,100,1000,2,200,0.75,0.9955300000000001,0.9892673267326733
SigmoidPlayer,100,1000,2,200,0.75,0.9958500000000001,0.9936435643564356
SigmoidPlayer,100,1000,2,200,0.75,0.99578,0.9882079207920794
SigmoidPlayer,100,1000,2,200,0.75,0.9961100000000002,0.971910891089109
SigmoidPlayer,100,1000,2,200,0.75,0.9955450000000003,0.9865198019801983
SigmoidPlayer,100,1000,2,200,0.75,0.99611,0.9885247524752476
SigmoidPlayer,100,1000,2,200,0.75,0.9958200000000003,0.954029702970297
SigmoidPlayer,100,1000,2,200,0.75,0.9957600000000001,0.9664158415841585
SigmoidPlayer,100,1000,2,200,0.75,0.9958800000000001,0.9613069306930692
SigmoidPlayer,100,1000,2,200,0.75,0.99542,0.9926831683168318
SigmoidPlayer,100,1000,2,200,0.75,0.9961200000000001,0.9595148514851485
SigmoidPlayer,100,1000,2,200,0.75,0.9959500000000002,0.9893663366336637
SigmoidPlayer,100,1000,2,200,0.75,0.9961100000000002,0.9614752475247524
SigmoidPlayer,100,1000,2,200,0.75,0.9964300000000003,0.975752475247525
SigmoidPlayer,100,1000,2,200,0.75,0.9963900000000002,0.9892475247524756
SigmoidPlayer,100,1000,2,200,0.75,0.9959700000000002,0.985792079207921
SigmoidPlayer,100,1000,2,200,0.75,0.9958500000000002,0.9911287128712872
SigmoidPlayer,100,1000,2,200,0.75,0.9952800000000002,0.9558217821782178
SigmoidPlayer,100,1000,2,200,0.75,0.9961999999999999,0.9895841584158417
SigmoidPlayer,100,1000,2,200,0.75,0.9960600000000001,0.9891683168316833
SigmoidPlayer,100,1000,2,200,0.75,0.9955200000000001,0.9592079207920792
SigmoidPlayer,100,1000,2,200,0.75,0.9956699999999999,0.9807920792079207
SigmoidPlayer,100,1000,2,200,0.75,0.9960300000000001,0.9921980198019802
SigmoidPlayer,100,1000,2,200,0.75,0.9958300000000002,0.9856237623762378
SigmoidPlayer,100,1000,2,200,0.75,0.99629,0.9632079207920793
SigmoidPlayer,100,1000,2,200,0.75,0.9962800000000002,0.990663366336634
SigmoidPlayer,100,1000,2,200,0.75,0.9958300000000001,0.989762376237624
SigmoidPlayer,100,1000,2,200,0.75,0.9959600000000001,0.9926831683168319
SigmoidPlayer,100,1000,2,200,0.75,0.9953800000000002,0.9558118811881188
SigmoidPlayer,100,1000,2,200,0.75,0.99578,0.9913564356435645
SigmoidPlayer,100,1000,2,200,0.75,0.9962600000000001,0.9833069306930695
SigmoidPlayer,100,1000,2,200,0.75,0.9963250000000003,0.9903613861386138
SigmoidPlayer,100,1000,2,200,0.75,0.9959900000000004,0.9915049504950496
SigmoidPlayer,100,1000,2,200,0.75,0.99559,0.9553069306930692
SigmoidPlayer,100,1000,2,200,0.75,0.9955799999999999,0.9750792079207922
SigmoidPlayer,100,1000,2,200,0.75,0.9957300000000002,0.9926039603960399
SigmoidPlayer,100,1000,2,200,0.75,0.9957800000000002,0.9853069306930694
SigmoidPlayer,100,1000,2,200,0.75,0.99614,0.9755643564356435
SigmoidPlayer,100,1000,2,200,0.75,0.9955700000000002,0.9701980198019803
SigmoidPlayer,100,1000,2,200,0.75,0.9960600000000001,0.981960396039604
SigmoidPlayer,100,1000,2,200,0.75,0.9962700000000001,0.9883762376237626
SigmoidPlayer,100,1000,2,200,0.75,0.9962800000000002,0.9867029702970299
SigmoidPlayer,100,1000,2,200,0.75,0.9959700000000001,0.9864356435643566
SigmoidPlayer,100,1000,2,200,0.75,0.9960600000000003,0.9870693069306933
SigmoidPlayer,100,1000,2,200,0.75,0.9956,0.9843564356435643
SigmoidPlayer,100,1000,2,200,0.75,0.9956400000000001,0.9924653465346537
SigmoidPlayer,100,1000,2,200,0.75,0.9959000000000002,0.9921881188118813
SigmoidPlayer,100,1000,2,200,0.75,0.9958000000000001,0.949910891089109
SigmoidPlayer,100,1000,2,200,0.75,0.996195,0.9870544554455448
SigmoidPlayer,100,1000,2,200,0.75,0.9956250000000003,0.9891435643564356
SigmoidPlayer,100,1000,2,200,0.75,0.99567,0.9869603960396043
SigmoidPlayer,100,1000,2,200,0.75,0.9956200000000002,0.9935940594059408
SigmoidPlayer,100,1000,2,200,0.75,0.9962399999999999,0.9416039603960397
SigmoidPlayer,100,1000,2,200,0.75,0.9956900000000001,0.9826534653465349
SigmoidPlayer,100,1000,2,200,0.75,0.9965000000000002,0.9866732673267329
SigmoidPlayer,100,1000,2,200,0.75,0.9960700000000002,0.960722772277228
SigmoidPlayer,100,1000,2,200,0.75,0.9953400000000001,0.9804059405940594
SigmoidPlayer,100,1000,2,200,0.75,0.9965200000000002,0.9795841584158418
SigmoidPlayer,100,1000,2,200,0.75,0.9957600000000002,0.9772079207920792
SigmoidPlayer,100,1000,2,200,0.75,0.99619,0.9912574257425745
SigmoidPlayer,100,1000,2,200,0.75,0.9956600000000002,0.9864653465346536
SigmoidPlayer,100,1000,2,200,0.75,0.9963000000000002,0.9753168316831684
SigmoidPlayer,100,1000,2,200,0.75,0.9954300000000003,0.9931584158415844
SigmoidPlayer,100,1000,2,200,0.75,0.9954300000000003,0.9863168316831684
SigmoidPlayer,100,1000,2,200,0.75,0.9960900000000003,0.9862376237623766
SigmoidPlayer,100,1000,2,200,0.75,0.9963000000000001,0.9933366336633666
SigmoidPlayer,100,1000,2,200,0.75,0.9958100000000002,0.9637029702970298
SigmoidPlayer,100,1000,2,200,0.75,0.9963200000000001,0.9874554455445547
LRPlayer,100,1000,2,200,0.75,0.995945,0.9925594059405941
LRPlayer,100,1000,2,200,0.75,0.99529,0.9765643564356438
LRPlayer,100,1000,2,200,0.75,0.9954999999999999,0.9855544554455447
LRPlayer,100,1000,2,200,0.75,0.9957799999999999,0.9853663366336635
LRPlayer,100,1000,2,200,0.75,0.99599,0.9934653465346537
LRPlayer,100,1000,2,200,0.75,0.9952400000000001,0.9873762376237626
LRPlayer,100,1000,2,200,0.75,0.9957250000000001,0.9813712871287128
LRPlayer,100,1000,2,200,0.75,0.995715,0.9871732673267329
LRPlayer,100,1000,2,200,0.75,0.9957349999999999,0.9938861386138614
LRPlayer,100,1000,2,200,0.75,0.995275,0.9573613861386139
LRPlayer,100,1000,2,200,0.75,0.9959950000000001,0.9884009900990101
LRPlayer,100,1000,2,200,0.75,0.9957600000000002,0.9783564356435644
LRPlayer,100,1000,2,200,0.75,0.995195,0.9847376237623763
LRPlayer,100,1000,2,200,0.75,0.9956250000000001,0.9922821782178218
LRPlayer,100,1000,2,200,0.75,0.9958550000000002,0.9924603960396041
LRPlayer,100,1000,2,200,0.75,0.9959600000000001,0.9887623762376238
LRPlayer,100,1000,2,200,0.75,0.9962000000000001,0.9934851485148515
LRPlayer,100,1000,2,200,0.75,0.995665,0.9846386138613863
LRPlayer,100,1000,2,200,0.75,0.9955399999999999,0.9849207920792079
LRPlayer,100,1000,2,200,0.75,0.995535,0.9529356435643567
LRPlayer,100,1000,2,200,0.75,0.9959500000000001,0.9920792079207923
LRPlayer,100,1000,2,200,0.75,0.995695,0.9878267326732673
LRPlayer,100,1000,2,200,0.75,0.9952750000000001,0.9758069306930693
LRPlayer,100,1000,2,200,0.75,0.995945,0.9872128712871288
LRPlayer,100,1000,2,200,0.75,0.9958550000000002,0.9568762376237622
LRPlayer,100,1000,2,200,0.75,0.9954400000000001,0.9775148514851486
LRPlayer,100,1000,2,200,0.75,0.9956400000000001,0.9866633663366338
LRPlayer,100,1000,2,200,0.75,0.995555,0.9906584158415843
LRPlayer,100,1000,2,200,0.75,0.995075,0.9861435643564356
LRPlayer,100,1000,2,200,0.75,0.9959349999999999,0.9938564356435645
LRPlayer,100,1000,2,200,0.75,0.995625,0.978539603960396
LRPlayer,100,1000,2,200,0.75,0.9960650000000001,0.9899653465346536
LRPlayer,100,1000,2,200,0.75,0.995585,0.9572722772277229
LRPlayer,100,1000,2,200,0.75,0.99555,0.989059405940594
LRPlayer,100,1000,2,200,0.75,0.9956900000000001,0.978148514851485
LRPlayer,100,1000,2,200,0.75,0.9955950000000001,0.9920346534653466
LRPlayer,100,1000,2,200,0.75,0.9958400000000001,0.9726039603960397
LRPlayer,100,1000,2,200,0.75,0.995975,0.9767178217821784
LRPlayer,100,1000,2,200,0.75,0.9953800000000002,0.9865445544554458
LRPlayer,100,1000,2,200,0.75,0.9954649999999999,0.9904207920792079
LRPlayer,100,1000,2,200,0.75,0.9958,0.992930693069307
LRPlayer,100,1000,2,200,0.75,0.9954850000000002,0.9779554455445546
LRPlayer,100,1000,2,200,0.75,0.9956100000000001,0.9818217821782177
LRPlayer,100,1000,2,200,0.75,0.9956,0.9924158415841586
LRPlayer,100,1000,2,200,0.75,0.9960600000000001,0.9836732673267327
LRPlayer,100,1000,2,200,0.75,0.9955799999999999,0.9863267326732673
LRPlayer,100,1000,2,200,0.75,0.9958450000000001,0.9841435643564356
LRPlayer,100,1000,2,200,0.75,0.9952950000000002,0.9568861386138614
LRPlayer,100,1000,2,200,0.75,0.99541,0.940950495049505
LRPlayer,100,1000,2,200,0.75,0.9956500000000001,0.9805148514851486
LRPlayer,100,1000,2,200,0.75,0.9954299999999999,0.9599306930693071
LRPlayer,100,1000,2,200,0.75,0.9956650000000002,0.968688118811881
LRPlayer,100,1000,2,200,0.75,0.9955500000000002,0.9728613861386137
LRPlayer,100,1000,2,200,0.75,0.9954500000000001,0.9841881188118814
LRPlayer,100,1000,2,200,0.75,0.99479,0.9897623762376238
LRPlayer,100,1000,2,200,0.75,0.9958250000000001,0.9851930693069305
LRPlayer,100,1000,2,200,0.75,0.9959749999999999,0.9948465346534655
LRPlayer,100,1000,2,200,0.75,0.995595,0.9879257425742575
LRPlayer,100,1000,2,200,0.75,0.99552,0.9914752475247525
LRPlayer,100,1000,2,200,0.75,0.9953200000000001,0.99480198019802
LRPlayer,100,1000,2,200,0.75,0.9959650000000001,0.9916584158415841
LRPlayer,100,1000,2,200,0.75,0.996195,0.9893811881188118
LRPlayer,100,1000,2,200,0.75,0.9955650000000001,0.9897772277227725
LRPlayer,100,1000,2,200,0.75,0.9958400000000001,0.9904752475247525
LRPlayer,100,1000,2,200,0.75,0.9956249999999999,0.9931831683168317
LRPlayer,100,1000,2,200,0.75,0.9957250000000002,0.9743316831683166
LRPlayer,100,1000,2,200,0.75,0.9956050000000001,0.9737277227722773
LRPlayer,100,1000,2,200,0.75,0.9954500000000001,0.9678712871287128
LRPlayer,100,1000,2,200,0.75,0.9959250000000002,0.977321782178218
LRPlayer,100,1000,2,200,0.75,0.9958050000000002,0.9774207920792081
LRPlayer,100,1000,2,200,0.75,0.9956050000000001,0.9789653465346535
LRPlayer,100,1000,2,200,0.75,0.99562,0.9881683168316833
LRPlayer,100,1000,2,200,0.75,0.9960600000000001,0.9943564356435646
LRPlayer,100,1000,2,200,0.75,0.996115,0.9848267326732671
LRPlayer,100,1000,2,200,0.75,0.9958300000000001,0.9712376237623761
LRPlayer,100,1000,2,200,0.75,0.9953299999999998,0.9713762376237624
LRPlayer,100,1000,2,200,0.75,0.9957749999999999,0.9890841584158416
LRPlayer,100,1000,2,200,0.75,0.995595,0.9850643564356436
LRPlayer,100,1000,2,200,0.75,0.99575,0.9891782178217823
LRPlayer,100,1000,2,200,0.75,0.99598,0.9836039603960396
LRPlayer,100,1000,2,200,0.75,0.9955700000000002,0.9617623762376238
LRPlayer,100,1000,2,200,0.75,0.9957750000000002,0.9881138613861387
LRPlayer,100,1000,2,200,0.75,0.9954900000000001,0.9728019801980201
LRPlayer,100,1000,2,200,0.75,0.9957749999999999,0.9909752475247524
LRPlayer,100,1000,2,200,0.75,0.9956949999999999,0.9889356435643565
LRPlayer,100,1000,2,200,0.75,0.99566,0.9893168316831685
LRPlayer,100,1000,2,200,0.75,0.99546,0.9897722772277229
LRPlayer,100,1000,2,200,0.75,0.9958700000000001,0.9724455445544554
LRPlayer,100,1000,2,200,0.75,0.9958899999999998,0.9911881188118813
LRPlayer,100,1000,2,200,0.75,0.9959599999999998,0.9861485148514851
LRPlayer,100,1000,2,200,0.75,0.99568,0.9870000000000001
LRPlayer,100,1000,2,200,0.75,0.9957850000000001,0.9746287128712872
LRPlayer,100,1000,2,200,0.75,0.9957600000000001,0.9939108910891088
LRPlayer,100,1000,2,200,0.75,0.9959200000000002,0.965871287128713
LRPlayer,100,1000,2,200,0.75,0.9952999999999999,0.985158415841584
LRPlayer,100,1000,2,200,0.75,0.9957250000000001,0.9907772277227724
LRPlayer,100,1000,2,200,0.75,0.9958250000000001,0.9605495049504948
LRPlayer,100,1000,2,200,0.75,0.9956550000000002,0.9897376237623764
LRPlayer,100,1000,2,200,0.75,0.99587,0.9903267326732673
LRPlayer,100,1000,2,200,0.75,0.9954450000000002,0.9864405940594061
MLPPlayer,100,1000,2,200,0.75,0.97996,0.9259009900990098
MLPPlayer,100,1000,2,200,0.75,0.97992,0.9143069306930695
MLPPlayer,100,1000,2,200,0.75,0.979805,0.9446188118811882
MLPPlayer,100,1000,2,200,0.75,0.9804449999999999,0.9225396039603961
MLPPlayer,100,1000,2,200,0.75,0.9798650000000001,0.9425198019801979
MLPPlayer,100,1000,2,200,0.75,0.9793400000000001,0.9680198019801981
MLPPlayer,100,1000,2,200,0.75,0.9792899999999999,0.9542376237623764
MLPPlayer,100,1000,2,200,0.75,0.9793949999999998,0.9554405940594061
MLPPlayer,100,1000,2,200,0.75,0.9797699999999999,0.9537920792079208
MLPPlayer,100,1000,2,200,0.75,0.98033,0.9218811881188119
MLPPlayer,100,1000,2,200,0.75,0.9802200000000002,0.939831683168317
MLPPlayer,100,1000,2,200,0.75,0.9797499999999999,0.9259702970297029
MLPPlayer,100,1000,2,200,0.75,0.9784549999999999,0.9801831683168316
MLPPlayer,100,1000,2,200,0.75,0.979655,0.92240099009901
MLPPlayer,100,1000,2,200,0.75,0.9789800000000001,0.9690693069306929
MLPPlayer,100,1000,2,200,0.75,0.980115,0.941450495049505
MLPPlayer,100,1000,2,200,0.75,0.97953,0.9553663366336634
MLPPlayer,100,1000,2,200,0.75,0.9788,0.9625544554455446
MLPPlayer,100,1000,2,200,0.75,0.97878,0.953930693069307
MLPPlayer,100,1000,2,200,0.75,0.9798150000000001,0.9564207920792079
MLPPlayer,100,1000,2,200,0.75,0.9788149999999999,0.9469257425742574
MLPPlayer,100,1000,2,200,0.75,0.9788150000000003,0.9528762376237624
MLPPlayer,100,1000,2,200,0.75,0.9785099999999999,0.9501683168316833
MLPPlayer,100,1000,2,200,0.75,0.9798300000000001,0.9414158415841584
MLPPlayer,100,1000,2,200,0.75,0.9786099999999999,0.9597524752475246
MLPPlayer,100,1000,2,200,0.75,0.9793649999999998,0.9516980198019803
MLPPlayer,100,1000,2,200,0.75,0.9803099999999999,0.9285148514851483
MLPPlayer,100,1000,2,200,0.75,0.9793550000000002,0.9223514851485148
MLPPlayer,100,1000,2,200,0.75,0.9796799999999999,0.9160297029702971
MLPPlayer,100,1000,2,200,0.75,0.9807199999999999,0.9101188118811883
MLPPlayer,100,1000,2,200,0.75,0.9799449999999998,0.9295000000000001
MLPPlayer,100,1000,2,200,0.75,0.9784099999999999,0.9574455445544554
MLPPlayer,100,1000,2,200,0.75,0.9788049999999999,0.9371930693069306
MLPPlayer,100,1000,2,200,0.75,0.9795300000000001,0.9595742574257424
MLPPlayer,100,1000,2,200,0.75,0.97927,0.9483465346534654
MLPPlayer,100,1000,2,200,0.75,0.9792750000000002,0.9482029702970297
MLPPlayer,100,1000,2,200,0.75,0.9792000000000001,0.9584059405940591
MLPPlayer,100,1000,2,200,0.75,0.98003,0.9201584158415841
MLPPlayer,100,1000,2,200,0.75,0.978955,0.9677376237623762
MLPPlayer,100,1000,2,200,0.75,0.9793449999999999,0.9213118811881188
MLPPlayer,100,1000,2,200,0.75,0.97933,0.9485742574257425
MLPPlayer,100,1000,2,200,0.75,0.9800850000000001,0.9432425742574257
MLPPlayer,100,1000,2,200,0.75,0.9811449999999998,0.8988960396039605
MLPPlayer,100,1000,2,200,0.75,0.97937,0.9361188118811883
MLPPlayer,100,1000,2,200,0.75,0.9796700000000002,0.9351089108910893
MLPPlayer,100,1000,2,200,0.75,0.9796150000000001,0.9512722772277228
MLPPlayer,100,1000,2,200,0.75,0.9792799999999999,0.9490990099009902
MLPPlayer,100,1000,2,200,0.75,0.9804450000000001,0.9250841584158416
MLPPlayer,100,1000,2,200,0.75,0.9801799999999998,0.9242277227722772
MLPPlayer,100,1000,2,200,0.75,0.9800999999999999,0.9403069306930694
MLPPlayer,100,1000,2,200,0.75,0.9802150000000001,0.9110841584158417
MLPPlayer,100,1000,2,200,0.75,0.9793100000000001,0.9365742574257426
MLPPlayer,100,1000,2,200,0.75,0.9796350000000001,0.9447970297029704
MLPPlayer,100,1000,2,200,0.75,0.9800800000000001,0.9163663366336636
MLPPlayer,100,1000,2,200,0.75,0.98006,0.9304752475247524
MLPPlayer,100,1000,2,200,0.75,0.9799349999999998,0.9361237623762376
MLPPlayer,100,1000,2,200,0.75,0.9802799999999999,0.8980891089108913
MLPPlayer,100,1000,2,200,0.75,0.9801799999999998,0.9248415841584158
MLPPlayer,100,1000,2,200,0.75,0.980205,0.9232425742574257
MLPPlayer,100,1000,2,200,0.75,0.981185,0.8988960396039605
MLPPlayer,100,1000,2,200,0.75,0.97895,0.9356633663366337
MLPPlayer,100,1000,2,200,0.75,0.97922,0.9277425742574257
MLPPlayer,100,1000,2,200,0.75,0.9795950000000001,0.9600346534653464
MLPPlayer,100,1000,2,200,0.75,0.981235,0.8890346534653467
MLPPlayer,100,1000,2,200,0.75,0.9782600000000001,0.967009900990099
MLPPlayer,100,1000,2,200,0.75,0.98002,0.9156435643564357
MLPPlayer,100,1000,2,200,0.75,0.9801799999999998,0.9344653465346536
MLPPlayer,100,1000,2,200,0.75,0.9802999999999998,0.9060396039603958
MLPPlayer,100,1000,2,200,0.75,0.9805249999999998,0.931262376237624
MLPPlayer,100,1000,2,200,0.75,0.9801849999999999,0.9300643564356437
MLPPlayer,100,1000,2,200,0.75,0.9791,0.9399405940594059
MLPPlayer,100,1000,2,200,0.75,0.9792450000000003,0.9691336633663366
MLPPlayer,100,1000,2,200,0.75,0.9798800000000001,0.8983465346534653
MLPPlayer,100,1000,2,200,0.75,0.9793649999999999,0.9364900990099012
MLPPlayer,100,1000,2,200,0.75,0.9794800000000001,0.9233861386138615
MLPPlayer,100,1000,2,200,0.75,0.9816800000000002,0.9138118811881187
MLPPlayer,100,1000,2,200,0.75,0.9799799999999999,0.9262079207920794
MLPPlayer,100,1000,2,200,0.75,0.980015,0.9385198019801977
MLPPlayer,100,1000,2,200,0.75,0.9791000000000001,0.9379603960396039
MLPPlayer,100,1000,2,200,0.75,0.9794000000000002,0.9539405940594059
MLPPlayer,100,1000,2,200,0.75,0.9796049999999998,0.9436386138613861
MLPPlayer,100,1000,2,200,0.75,0.978435,0.9746980198019802
MLPPlayer,100,1000,2,200,0.75,0.979255,0.9715495049504949
MLPPlayer,100,1000,2,200,0.75,0.979035,0.9730544554455444
MLPPlayer,100,1000,2,200,0.75,0.98029,0.9409207920792076
MLPPlayer,100,1000,2,200,0.75,0.9791700000000002,0.9814059405940595
MLPPlayer,100,1000,2,200,0.75,0.9791050000000001,0.9512524752475248
MLPPlayer,100,1000,2,200,0.75,0.9802199999999998,0.9217524752475248
MLPPlayer,100,1000,2,200,0.75,0.9806949999999998,0.9070742574257423
MLPPlayer,100,1000,2,200,0.75,0.9798250000000002,0.9544900990099011
MLPPlayer,100,1000,2,200,0.75,0.9788600000000001,0.9809108910891089
MLPPlayer,100,1000,2,200,0.75,0.97992,0.9469207920792079
MLPPlayer,100,1000,2,200,0.75,0.97925,0.9378415841584158
MLPPlayer,100,1000,2,200,0.75,0.9784399999999998,0.9803960396039604
MLPPlayer,100,1000,2,200,0.75,0.9802449999999999,0.9427376237623762
MLPPlayer,100,1000,2,200,0.75,0.9802000000000003,0.9017623762376238
MLPPlayer,100,1000,2,200,0.75,0.9800899999999999,0.9491386138613861
MLPPlayer,100,1000,2,200,0.75,0.9798000000000002,0.9321485148514852
Player,100,1000,2,200,0.8,0.9904,0.9543465346534654
Player,100,1000,2,200,0.8,0.9904350000000001,0.9742029702970297
Player,100,1000,2,200,0.8,0.9906,0.9875247524752476
Player,100,1000,2,200,0.8,0.990905,0.9553712871287128
Player,100,1000,2,200,0.8,0.9908800000000002,0.9674950495049506
Player,100,1000,2,200,0.8,0.9914350000000002,0.9874900990099009
Player,100,1000,2,200,0.8,0.990595,0.9566386138613859
Player,100,1000,2,200,0.8,0.9908600000000001,0.987970297029703
Player,100,1000,2,200,0.8,0.9904550000000002,0.9442326732673268
Player,100,1000,2,200,0.8,0.990905,0.9750841584158415
Player,100,1000,2,200,0.8,0.991065,0.943460396039604
Player,100,1000,2,200,0.8,0.9904249999999999,0.9349752475247524
Player,100,1000,2,200,0.8,0.990955,0.9779554455445546
Player,100,1000,2,200,0.8,0.9906400000000001,0.9719207920792081
Player,100,1000,2,200,0.8,0.9904999999999999,0.9798712871287127
Player,100,1000,2,200,0.8,0.9908850000000001,0.9759950495049505
Player,100,1000,2,200,0.8,0.990075,0.9715693069306931
Player,100,1000,2,200,0.8,0.9906150000000001,0.9712227722772278
Player,100,1000,2,200,0.8,0.9902150000000001,0.9875495049504951
Player,100,1000,2,200,0.8,0.99113,0.9775643564356435
Player,100,1000,2,200,0.8,0.9908100000000002,0.9807524752475247
Player,100,1000,2,200,0.8,0.990875,0.9820049504950494
Player,100,1000,2,200,0.8,0.9906100000000001,0.9906237623762376
Player,100,1000,2,200,0.8,0.990295,0.9371831683168317
Player,100,1000,2,200,0.8,0.9901600000000004,0.979079207920792
Player,100,1000,2,200,0.8,0.9904900000000001,0.9821188118811881
Player,100,1000,2,200,0.8,0.9907349999999998,0.9869455445544555
Player,100,1000,2,200,0.8,0.9904550000000001,0.9831336633663366
Player,100,1000,2,200,0.8,0.9902900000000001,0.9831683168316834
Player,100,1000,2,200,0.8,0.9902850000000001,0.9621831683168316
Player,100,1000,2,200,0.8,0.9909150000000001,0.9727079207920791
Player,100,1000,2,200,0.8,0.9907800000000002,0.9918118811881188
Player,100,1000,2,200,0.8,0.9907200000000002,0.9640297029702969
Player,100,1000,2,200,0.8,0.9906700000000002,0.9798019801980196
Player,100,1000,2,200,0.8,0.9911050000000001,0.9896485148514852
Player,100,1000,2,200,0.8,0.9902050000000001,0.9790049504950495
Player,100,1000,2,200,0.8,0.9900999999999999,0.9896435643564357
Player,100,1000,2,200,0.8,0.991055,0.9793910891089112
Player,100,1000,2,200,0.8,0.991055,0.9477277227722772
Player,100,1000,2,200,0.8,0.99058,0.9891980198019803
Player,100,1000,2,200,0.8,0.9901200000000001,0.9430792079207921
Player,100,1000,2,200,0.8,0.990555,0.9580346534653463
Player,100,1000,2,200,0.8,0.990675,0.9885792079207921
Player,100,1000,2,200,0.8,0.9917400000000002,0.9884257425742576
Player,100,1000,2,200,0.8,0.9905850000000003,0.9749752475247523
Player,100,1000,2,200,0.8,0.990745,0.9861534653465344
Player,100,1000,2,200,0.8,0.9905100000000001,0.9852079207920792
Player,100,1000,2,200,0.8,0.9902950000000001,0.9818663366336634
Player,100,1000,2,200,0.8,0.991235,0.9827673267326733
Player,100,1000,2,200,0.8,0.99083,0.9780495049504953
Player,100,1000,2,200,0.8,0.9909650000000001,0.9566980198019801
Player,100,1000,2,200,0.8,0.989935,0.9634306930693068
Player,100,1000,2,200,0.8,0.99056,0.991881188118812
Player,100,1000,2,200,0.8,0.989885,0.9842326732673268
Player,100,1000,2,200,0.8,0.9907249999999999,0.9803514851485149
Player,100,1000,2,200,0.8,0.9899450000000001,0.9805
Player,100,1000,2,200,0.8,0.9905299999999998,0.9892772277227722
Player,100,1000,2,200,0.8,0.9917299999999999,0.9830099009900992
Player,100,1000,2,200,0.8,0.9904649999999999,0.9850346534653466
Player,100,1000,2,200,0.8,0.9902449999999999,0.9818762376237622
Player,100,1000,2,200,0.8,0.9911650000000001,0.9880742574257426
Player,100,1000,2,200,0.8,0.990905,0.9813910891089108
Player,100,1000,2,200,0.8,0.9909150000000001,0.9543613861386139
Player,100,1000,2,200,0.8,0.99,0.9857920792079209
Player,100,1000,2,200,0.8,0.9906150000000002,0.9881138613861385
Player,100,1000,2,200,0.8,0.9902800000000002,0.9870990099009903
Player,100,1000,2,200,0.8,0.99067,0.986059405940594
Player,100,1000,2,200,0.8,0.99011,0.9587128712871286
Player,100,1000,2,200,0.8,0.9909300000000001,0.9426831683168315
